listing_id,source_site,url,title,captured_at,building_name,locality,city,address,property_type,bhk,bathrooms,area,area_basis,floor,furnishing,property_age,parking,amenities,rent,deposit,maintenance,maintenance_included,brokerage,move_in_charges,available_from,tenant_preference,posted_by,contact_name,contact_phone,notes,calc_price_per_sqft,calc_true_monthly_cost,calc_cost_basis
O91358320,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-whitefield-bangalore-east-560-sqft-spid-O91358320,"1 BHK Flat for rent in Whitefield, Bangalore",2026-06-18T04:10:00+05:30,Vaibhav Home,Whitefield,Bangalore,,apartment,1,1,560,carpet,,full,,,,17000,35000,,,,,,,,,,,30.36,17175.00,lower-bound
C91358052,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-aecs-layout-brookefield-bangalore-east-450-sqft-spid-C91358052,"Studio Apartments / 1 RK Flats for rent in AECS Layout, Brookefield, Bangalore",2026-06-18T04:10:00+05:30,Vaibhav Home,AECS Layout,Bangalore,,studio (1 RK),1,1,450,carpet,,full,,,,17000,35000,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,37.78,17175.00,lower-bound
Z91355116,99acres,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-rent-in-palanahalli-bangalore-north-900-sqft-spid-Z91355116,"1 Bedroom House for rent in Palanahalli, Yelahanka",2026-06-18T04:10:00+05:30,"Palanahalli, Yelahanka, Bangalore North",Palanahalli,Bangalore,,independent house,1,2,900,plot,,full,,,,18000,,,,,,,,owner,,,"area is Plot Area (land), not living area — ppsf understated",20.00,18000.00,lower-bound
M91354720,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-electronic-city-bangalore-south-3600-sqft-spid-M91354720,"1 BHK Builder Floor for rent in Electronic City, Bangalore",2026-06-18T04:10:00+05:30,"Electronic City, Bangalore, Bangalore South",Electronic City,Bangalore,,builder floor,1,1,3600,plot,,full,,,,16000,50000,,,,,,,builder,,,"area is Plot Area (land), not living area — ppsf understated",4.44,16250.00,lower-bound
G91351504,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-whitefield-bangalore-east-343-sqft-spid-G91351504,"Studio Apartments / 1 RK Flats for rent in Whitefield, Bangalore",2026-06-18T04:10:00+05:30,Sowparnika Ashiyana phase 2,Whitefield,Bangalore,,studio (1 RK),1,1,343,super,,full,,,,18000,,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,52.48,18000.00,lower-bound
N58361232,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-hennur-bangalore-north-1000-sqft-r1-spid-N58361232,"1 BHK Flat for rent in Hennur Gardens, Bangalore",2026-06-18T04:10:00+05:30,infant grace apartments,Hennur Gardens,Bangalore,,apartment,1,1,1000,super,,full,,,,20000,100000,,,,,,,owner,,,,20.00,20500.00,lower-bound
W89625634,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-neeladri-nagar-bangalore-south-700-sqft-r2-spid-W89625634,"1 BHK Flat for rent in Neeladri Nagar, Bangalore",2026-06-18T04:10:00+05:30,HK residnecy,Neeladri Nagar,Bangalore,,apartment,1,1,700,super,,full,,,,20000,40000,,,,,,,owner,,,deposit = 2 months rent (computed 40000),28.57,20200.00,lower-bound
Y91324018,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-ashraya-layout-bangalore-east-500-sqft-spid-Y91324018,"Studio Apartments / 1 RK Flats for rent in Ashraya Layout, Mahadevapura",2026-06-18T04:10:00+05:30,"ZERO BROKERAGE , DIRECT OWNER",Ashraya Layout,Bangalore,,studio (1 RK),1,1,500,super,,full,,,,16999,33998,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 2 months rent (computed 33998),34.00,17168.99,lower-bound
N91323570,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-rachenahalli-bangalore-north-400-sqft-spid-N91323570,"1 BHK Flat for rent in Rachenahalli, Bangalore",2026-06-18T04:10:00+05:30,on request,Rachenahalli,Bangalore,,apartment,1,1,400,carpet,,full,,,,21000,60000,,,,,,,dealer,,,,52.50,21300.00,lower-bound
P91322920,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-prestige-finsbury-park-bagalur-bangalore-north-650-sqft-spid-P91322920,"1 BHK Flat for rent in Bagalur, Bangalore",2026-06-18T04:10:00+05:30,Prestige Finsbury Park,Bagalur,Bangalore,,apartment,1,1,650,super,,full,,,,22000,88000,,,,,,,owner,,,deposit = 4 months rent (computed 88000),33.85,22440.00,lower-bound
A91318786,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-godrej-royale-woods-devanahalli-bangalore-north-350-sqft-spid-A91318786,"1 BHK Flat for rent in Devanahalli, Bangalore",2026-06-18T04:10:00+05:30,Godrej Royale Woods,Devanahalli,Bangalore,,apartment,1,1,350,carpet,,full,,,,17950,53850,,,,,,,,,,deposit = 3 months rent (computed 53850),51.29,18219.25,lower-bound
Y90462506,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-kadugodi-bangalore-east-400-sqft-spid-Y90462506,"1 BHK Builder Floor for rent in Kadugodi, Bangalore",2026-06-18T04:10:00+05:30,"Kadugodi, Bangalore, Bangalore East",Kadugodi,Bangalore,,builder floor,1,1,400,plot,,full,,,,12000,,,,,,,,builder,,,"area is Plot Area (land), not living area — ppsf understated",30.00,12000.00,lower-bound
K91311640,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-godrej-royale-woods-devanahalli-bangalore-north-400-sqft-spid-K91311640,"1 BHK Flat for rent in Devanahalli, Bangalore",2026-06-18T04:10:00+05:30,Godrej Royale Woods,Devanahalli,Bangalore,,apartment,1,1,400,super,,full,,,,20000,80000,,,,,,,dealer,,,deposit = 4 months rent (computed 80000),50.00,20400.00,lower-bound
T91303132,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-neeladri-nagar-bangalore-south-450-sqft-spid-T91303132,"1 BHK Flat for rent in Neeladri Nagar, Bangalore",2026-06-18T04:10:00+05:30,"Royal enclave, neeladri nagar",Neeladri Nagar,Bangalore,,apartment,1,1,450,carpet,,full,,,,16500,,,,,,,,owner,,,,36.67,16500.00,lower-bound
M89974300,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-marathahalli-bangalore-east-450-sqft-r1-spid-M89974300,"Studio Apartments / 1 RK Flats for rent in Marathahalli, Bangalore",2026-06-18T04:10:00+05:30,Urban living 1rk homes,Marathahalli,Bangalore,,studio (1 RK),1,1,450,built-up,,full,,,,15000,30000,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 2 months rent (computed 30000),33.33,15150.00,lower-bound
X89974866,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-marathahalli-bangalore-east-450-sqft-r1-spid-X89974866,"Studio Apartments / 1 RK Flats for rent in Marathahalli, Bangalore",2026-06-18T04:10:00+05:30,Urban Homes,Marathahalli,Bangalore,,studio (1 RK),1,1,450,built-up,,full,,,,15001,30002,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 2 months rent (computed 30002),33.34,15151.01,lower-bound
P89974870,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-whitefield-bangalore-east-450-sqft-r1-spid-P89974870,"Studio Apartments / 1 RK Flats for rent in Whitefield, Bangalore",2026-06-18T04:10:00+05:30,Urban living 1rk rooms,Whitefield,Bangalore,,studio (1 RK),1,1,450,built-up,,full,,,,15000,30000,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 2 months rent (computed 30000),33.33,15150.00,lower-bound
Y91282136,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-sarjapur-road-bangalore-east-1000-sqft-spid-Y91282136,"1 BHK Flat for rent in Sarjapur Road, Bangalore",2026-06-18T04:10:00+05:30,k homes pushpaveni layout kaikondrehalli,Sarjapur Road,Bangalore,,apartment,1,1,1000,carpet,,full,,,,20000,,,,,,,,owner,,,,20.00,20000.00,lower-bound
S91275800,99acres,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-rent-in-chikkabanavar-bangalore-north-1200-sqft-spid-S91275800,"1 Bedroom House for rent in Chikkabanavar , Bangalore",2026-06-18T04:10:00+05:30,"Chikkabanavar , Bangalore, Bangalore North",Chikkabanavar,Bangalore,,independent house,1,1,1200,plot,,full,,,,13000,,,,,,,,owner,,,"area is Plot Area (land), not living area — ppsf understated",10.83,13000.00,lower-bound
A87890456,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-b-narayanapura-bangalore-east-360-sqft-r2-spid-A87890456,"Studio Apartments / 1 RK Flats for rent in B Narayanapura, Mahadevapura",2026-06-18T04:10:00+05:30,CS Residency,B Narayanapura,Bangalore,,studio (1 RK),1,1,360,super,,full,,,,15000,30000,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 2 months rent (computed 30000),41.67,15150.00,lower-bound
D91186934,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-slv-raj-driva-prakruthi-layout-bangalore-east-380-sqft-r1-spid-D91186934,"Studio Apartments / 1 RK Flats for rent in Prakruthi Layout, HBR Layout",2026-06-18T04:10:00+05:30,SLV Raj Driva,Prakruthi Layout,Bangalore,,studio (1 RK),1,1,380,carpet,,full,,,,16000,50000,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,42.11,16250.00,lower-bound
K91221146,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-keerthi-nandan-residency-jp-nagar-bangalore-south-400-sqft-spid-K91221146,"1 BHK Flat for rent in JP Nagar, Bangalore",2026-06-18T04:10:00+05:30,Keerthi Nandan Residency,JP Nagar,Bangalore,,apartment,1,1,400,carpet,,full,,,,16000,50000,,,,,,,owner,,,,40.00,16250.00,lower-bound
G91015052,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-sapthagiri-vaibhava-kr-puram-bangalore-east-1456-sqft-spid-G91015052,"1 BHK Flat for rent in KR Puram, Bangalore",2026-06-18T04:10:00+05:30,Sapthagiri Vaibhava,KR Puram,Bangalore,,apartment,1,1,1456,super,,full,,,,17000,51000,,,,,,,owner,,,deposit = 3 months rent (computed 51000),11.68,17255.00,lower-bound
V87661004,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-kundalahalli-bangalore-east-550-sqft-r1-spid-V87661004,"1 BHK Builder Floor for rent in Kundalahalli, Brookefield",2026-06-18T04:10:00+05:30,95 JJ residency,Kundalahalli,Bangalore,,builder floor,1,1,1200,plot,,full,,,,22000,,,,,,,,builder,,,"area is Plot Area (land), not living area — ppsf understated",18.33,22000.00,lower-bound
J91157426,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-phase-4-girinagar-bangalore-south-168-sqft-spid-J91157426,"Studio Apartments / 1 RK Flats for rent in 4th Phase Girinagar, Banashankari",2026-06-18T04:10:00+05:30,"367,3rd cross, girinagar",4th Phase Girinagar,Bangalore,,studio (1 RK),1,1,168,carpet,,full,,,,15000,,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,89.29,15000.00,lower-bound
Q91153788,99acres,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-rent-in-kammanahalli-bangalore-east-650-sqft-spid-Q91153788,"1 Bedroom House for rent in Kammanahalli, Bangalore",2026-06-18T04:10:00+05:30,"Kammanahalli, Bangalore, Bangalore North",Kammanahalli,Bangalore,,independent house,1,1,650,plot,,full,,,,16000,,,,,,,,owner,,,"area is Plot Area (land), not living area — ppsf understated",24.62,16000.00,lower-bound
V91153482,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-eden-park-at-the-prestige-city-sarjapur-bangalore-east-500-sqft-spid-V91153482,"1 BHK Flat for rent in Sarjapur, Bangalore",2026-06-18T04:10:00+05:30,Eden Park at The Prestige City,Sarjapur,Bangalore,,apartment,1,1,500,carpet,,full,,,,14000,30000,,,,,,,owner,,,,28.00,14150.00,lower-bound
H91131146,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-prestige-finsbury-park-bagalur-bangalore-north-650-sqft-spid-H91131146,"1 BHK Flat for rent in Bagalur, Bangalore",2026-06-18T04:10:00+05:30,Prestige Finsbury Park,Bagalur,Bangalore,,apartment,1,1,650,super,,full,,,,21000,70000,,,,,,,dealer,,,,32.31,21350.00,lower-bound
I91082944,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-1st-phase-jp-nagar-bangalore-south-600-sqft-spid-I91082944,"1 BHK Flat for rent in 1st Phase JP Nagar, Bangalore",2026-06-18T04:10:00+05:30,VB APARTMENT,1st Phase JP Nagar,Bangalore,,apartment,1,1,600,carpet,,full,,,,18750,80000,,,,,,,dealer,,,,31.25,19150.00,lower-bound
Q91112280,99acres,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-rent-in-domlur-bangalore-east-140-sqft-spid-Q91112280,"1 Bedroom House for rent in Domlur, Bangalore",2026-06-18T04:10:00+05:30,"Domlur, Bangalore, Bangalore East",Domlur,Bangalore,,independent house,1,1,140,plot,,full,,,,20000,60000,,,,,,,owner,,,"area is Plot Area (land), not living area — ppsf understated",142.86,20300.00,lower-bound
W91107668,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-godrej-royale-woods-devanahalli-bangalore-north-350-sqft-spid-W91107668,"1 BHK Flat for rent in Devanahalli, Bangalore",2026-06-18T04:10:00+05:30,Godrej Royale Woods,Devanahalli,Bangalore,,apartment,1,1,350,carpet,,full,,,,19960,59880,,,,,,,,,,deposit = 3 months rent (computed 59880),57.03,20259.40,lower-bound
D91105230,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-sarjapur-road-bangalore-east-550-sqft-spid-D91105230,"1 BHK Flat for rent in Sarjapur Road, Bangalore",2026-06-18T04:10:00+05:30,CPR RESIDENCY,Sarjapur Road,Bangalore,,apartment,1,1,550,carpet,,full,,,,21000,42000,,,,,,,dealer,,,deposit = 2 months rent (computed 42000),38.18,21210.00,lower-bound
Y91103838,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-marathahalli-bangalore-east-350-sqft-spid-Y91103838,"Studio Apartments / 1 RK Flats for rent in Marathahalli, Bangalore",2026-06-18T04:10:00+05:30,Elite homes,Marathahalli,Bangalore,,studio (1 RK),1,1,350,carpet,,full,,,,17000,34000,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,48.57,17170.00,lower-bound
K91102478,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-marathahalli-bangalore-east-400-sqft-spid-K91102478,"Studio Apartments / 1 RK Flats for rent in Marathahalli, Bangalore",2026-06-18T04:10:00+05:30,Stay Homes,Marathahalli,Bangalore,,studio (1 RK),1,1,400,carpet,,full,,,,16000,32000,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,40.00,16160.00,lower-bound
E84749574,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-nallurhalli-bangalore-east-650-sqft-r2-spid-E84749574,"1 BHK Flat for rent in Nallurhalli, Whitefield",2026-06-18T04:10:00+05:30,mnr,Nallurhalli,Bangalore,,apartment,1,1,650,super,,full,,,,22000,44000,,,,,,,owner,,,deposit = 2 months rent (computed 44000),33.85,22220.00,lower-bound
L91094298,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-aecs-layout-bangalore-east-320-sqft-spid-L91094298,"Studio Apartments / 1 RK Flats for rent in AECS Layout, Marathahalli",2026-06-18T04:10:00+05:30,RS HOMES,AECS Layout,Bangalore,,studio (1 RK),1,1,320,super,,full,,,,13999,27998,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 2 months rent (computed 27998),43.75,14138.99,lower-bound
A91078810,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-sarvobhogam-nagar-bangalore-south-750-sqft-spid-A91078810,"Studio Apartments / 1 RK Flats for rent in Sarvobhogam Nagar, Bannerghatta Road",2026-06-18T04:10:00+05:30,Happy Square,Sarvobhogam Nagar,Bangalore,,studio (1 RK),1,1,750,carpet,,full,,,,15000,40000,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,20.00,15200.00,lower-bound
M87996384,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-4th-block-koramangala-bangalore-south-200-sqft-r1-spid-M87996384,"Studio Apartments / 1 RK Flats for rent in 4th Block Koramangala, Bangalore",2026-06-18T04:10:00+05:30,The Nest - co-living,4th Block Koramangala,Bangalore,,studio (1 RK),1,1,200,carpet,,full,,,,20000,40000,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,100.00,20200.00,lower-bound
J91002070,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-gandhipuram-bangalore-east-600-sqft-r1-spid-J91002070,"1 BHK Builder Floor for rent in Gandhipuram, Whitefield",2026-06-18T04:10:00+05:30,"Gandhipuram, Whitefield, Bangalore East",Gandhipuram,Bangalore,,builder floor,1,1,600,plot,,full,,,,15000,50000,,,,,,,builder,,,"area is Plot Area (land), not living area — ppsf understated",25.00,15250.00,lower-bound
M90163600,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-varthur-bangalore-east-700-sqft-spid-M90163600,"1 BHK Builder Floor for rent in Varthur, Bangalore",2026-06-18T04:10:00+05:30,"Varthur, Bangalore, Bangalore East",Varthur,Bangalore,,builder floor,1,1,700,plot,,full,,,,17000,,,,,,,,builder,,,"area is Plot Area (land), not living area — ppsf understated",24.29,17000.00,lower-bound
Q91026462,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-mantri-classic-s-t-bed-bangalore-south-700-sqft-spid-Q91026462,"1 BHK Flat for rent in ST Bed, Koramangala",2026-06-18T04:10:00+05:30,Mantri Classic,ST Bed,Bangalore,,apartment,1,1,700,carpet,,full,,,,13000,2600,,,,,,,owner,,,,18.57,13013.00,lower-bound
T91024536,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-electronics-city-phase-1-bangalore-south-550-sqft-spid-T91024536,"1 BHK Flat for rent in Electronics City Phase 1, Bangalore",2026-06-18T04:10:00+05:30,HK RESIDENCY,Electronics City Phase 1,Bangalore,,apartment,1,1,550,carpet,,full,,,,19000,38000,,,,,,,dealer,,,deposit = 2 months rent (computed 38000),34.55,19190.00,lower-bound
X85166936,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-doddakannelli-bangalore-east-600-sqft-r5-spid-X85166936,"1 BHK Flat for rent in Doddakannelli, Sarjapur Road",2026-06-18T04:10:00+05:30,Cpr,Doddakannelli,Bangalore,,apartment,1,1,600,super,,full,,,,21000,42000,,,,,,,owner,,,deposit = 2 months rent (computed 42000),35.00,21210.00,lower-bound
L91018694,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-kodathi-bangalore-east-600-sqft-spid-L91018694,"1 BHK Flat for rent in Kodathi, Near Sarjapur Road, Bangalore",2026-06-18T04:10:00+05:30,"ZERO BROKERAGE , DIRECT OWNER",Kodathi,Bangalore,,apartment,1,1,600,super,,full,,,,19999,39998,,,,,,,dealer,,,deposit = 2 months rent (computed 39998),33.33,20198.99,lower-bound
A90979232,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-thyagaraja-nagar-bangalore-south-400-sqft-spid-A90979232,"1 BHK Builder Floor for rent in Thyagaraja Nagar, Basavangudi, Bangalore",2026-06-18T04:10:00+05:30,"Thyagaraja Nagar, Basavangudi, Bangalore, Bangalore South",Thyagaraja Nagar,Bangalore,,builder floor,1,1,400,carpet,,full,,,,16000,64000,,,,,,,builder,,,deposit = 4 months rent (computed 64000),40.00,16320.00,lower-bound
P86275302,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-kundalahalli-bangalore-east-200-sqft-r1-spid-P86275302,"1 BHK Flat for rent in Kundalahalli, Brookefield",2026-06-18T04:10:00+05:30,CSR Homes,Kundalahalli,Bangalore,,apartment,1,1,200,carpet,,full,,,,21000,42000,,,,,,,owner,,,,105.00,21210.00,lower-bound
Y90966254,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-kodathi-bangalore-east-550-sqft-spid-Y90966254,"1 BHK Flat for rent in Kodathi, Near Sarjapur Road, Bangalore",2026-06-18T04:10:00+05:30,Aditya Heights Apartments,Kodathi,Bangalore,,apartment,1,1,550,carpet,,full,,,,20000,40000,,,,,,,dealer,,,deposit = 2 months rent (computed 40000),36.36,20200.00,lower-bound
O85008242,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-amruthahalli-bangalore-north-650-sqft-r2-spid-O85008242,"1 BHK Builder Floor for rent in Amruthahalli, Near Hebbal, Bangalore",2026-06-18T04:10:00+05:30,"Amruthahalli, Near Hebbal, Bangalore, Bangalore North",Amruthahalli,Bangalore,,builder floor,1,1,650,carpet,,full,,,,20000,,,,,,,,builder,,,,30.77,20000.00,lower-bound
Z90962958,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-duo-residency-jakkur-bangalore-north-400-sqft-spid-Z90962958,"Studio Apartments / 1 RK Flats for rent in Jakkur, Bangalore",2026-06-18T04:10:00+05:30,Duo Residency,Jakkur,Bangalore,,studio (1 RK),1,1,400,carpet,,full,,,,16000,160000,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 10 months rent (computed 160000),40.00,16800.00,lower-bound
I90940248,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-godrej-royale-woods-devanahalli-bangalore-north-350-sqft-spid-I90940248,"1 BHK Flat for rent in Devanahalli, Bangalore",2026-06-18T04:10:00+05:30,Godrej Royale Woods,Devanahalli,Bangalore,,apartment,1,1,350,carpet,,full,,,,16800,50400,,,,,,,,,,deposit = 3 months rent (computed 50400),48.00,17052.00,lower-bound
L90950972,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-doddanakundi-industrial-area-2-bangalore-east-250-sqft-spid-L90950972,"Studio Apartments / 1 RK Flats for rent in Doddanakundi Industrial Area 2, Outer Ring Road East",2026-06-18T04:10:00+05:30,pkstay vi,Doddanakundi Industrial Area 2,Bangalore,,studio (1 RK),1,1,250,carpet,,full,,,,12500,35000,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,50.00,12675.00,lower-bound
C90865920,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-pragathi-layout-bangalore-east-354-sqft-spid-C90865920,"Studio Apartments / 1 RK Flats for rent in Pragathi Layout, Outer Ring Road East",2026-06-18T04:10:00+05:30,gopi homes,Pragathi Layout,Bangalore,,studio (1 RK),1,1,354,carpet,,full,,,,12000,36000,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 3 months rent (computed 36000),33.90,12180.00,lower-bound
N88673278,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-carmelaram-bangalore-east-1300-sqft-r1-spid-N88673278,"1 BHK Flat for rent in Carmelaram, Sarjapur Road",2026-06-18T04:10:00+05:30,skanda,Carmelaram,Bangalore,,apartment,1,1,1300,super,,full,,,,22000,44000,,,,,,,owner,,,deposit = 2 months rent (computed 44000),16.92,22220.00,lower-bound
C89646418,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-vinayak-nagar-bangalore-north-350-sqft-r1-spid-C89646418,"Studio Apartments / 1 RK Flats for rent in Vinayak Nagar, Bagalur Main Road",2026-06-18T04:10:00+05:30,Sri Venkateshwara Luxury Colive,Vinayak Nagar,Bangalore,,studio (1 RK),1,1,350,built-up,,full,,,,16000,4000,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,45.71,16020.00,lower-bound
H88377138,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-sowparnika-ashiyana-whitefield-bangalore-east-343-sqft-r1-spid-H88377138,"Studio Apartments / 1 RK Flats for rent in Whitefield, Bangalore",2026-06-18T04:10:00+05:30,Sowparnika Ashiyana,Whitefield,Bangalore,,studio (1 RK),1,1,343,carpet,,full,,,,17000,50000,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,49.56,17250.00,lower-bound
P90926536,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-4th-block-koramangala-bangalore-south-500-sqft-spid-P90926536,"Studio Apartments / 1 RK Flats for rent in 4th Block Koramangala, Bangalore",2026-06-18T04:10:00+05:30,Infant corporate services,4th Block Koramangala,Bangalore,,studio (1 RK),1,1,500,carpet,,full,,,,15500,,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,31.00,15500.00,lower-bound
J82162400,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-btm-2nd-stage-bangalore-south-900-sqft-r5-spid-J82162400,"1 BHK Flat for rent in BTM 2nd Stage, BTM Layout",2026-06-18T04:10:00+05:30,btm,BTM 2nd Stage,Bangalore,,apartment,1,1,900,carpet,,full,,,,17000,60000,,,,,,,dealer,,,,18.89,17300.00,lower-bound
E81738980,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-btm-2nd-stage-bangalore-south-1200-sqft-r4-spid-E81738980,"1 BHK Flat for rent in BTM 2nd Stage, BTM Layout",2026-06-18T04:10:00+05:30,BTM,BTM 2nd Stage,Bangalore,,apartment,1,1,1200,built-up,,full,,,,17000,50000,,,,,,,dealer,,,,14.17,17250.00,lower-bound
E81738938,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-btm-2nd-stage-bangalore-south-1200-sqft-r4-spid-E81738938,"1 BHK Flat for rent in BTM 2nd Stage, BTM Layout",2026-06-18T04:10:00+05:30,BTM,BTM 2nd Stage,Bangalore,,apartment,1,1,1200,built-up,,full,,,,16000,50000,,,,,,,dealer,,,,13.33,16250.00,lower-bound
D84199492,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-btm-2nd-stage-bangalore-south-500-sqft-r4-spid-D84199492,"Studio Apartments / 1 RK Flats for rent in BTM 2nd Stage, BTM Layout",2026-06-18T04:10:00+05:30,btm,BTM 2nd Stage,Bangalore,,studio (1 RK),1,1,500,carpet,,full,,,,15000,45000,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,30.00,15225.00,lower-bound
K90897596,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-kadubeesanahalli-bangalore-east-550-sqft-spid-K90897596,"Studio Apartments / 1 RK Flats for rent in Kadubeesanahalli, Bangalore",2026-06-18T04:10:00+05:30,Ekta Living 1RK Homes,Kadubeesanahalli,Bangalore,,studio (1 RK),1,1,550,built-up,,full,,,,21000,21000,,,,,,,,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 1 months rent (computed 21000),38.18,21105.00,lower-bound
